task_id,split,recon_ok,recon_error,recomputed_call_count,declared_call_count,call_count_agrees,n_nodes,n_edges,depth,n_roots,n_leaves,n_join_nodes,n_fan_out_nodes,n_reused_outputs,n_late_edges,max_reference_distance,mean_reference_distance,n_parallel_branches,critical_path,recomputed_primary_pattern,recomputed_satisfied_patterns,undecidable_patterns,declared_structural_pattern,pattern_agrees,declared_actual_structural_pattern,actual_pattern_agrees,recomputed_answer_type,declared_answer_type,answer_type_agrees,gold_tool_surfaces,gold_primitives,capability_families,declared_workflow_id,declared_cell_tier,declared_query_mode,question_exact_hash,question_skeleton_hash,question_intent_hash
p42_906be7751779,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,FAN_IN_SINGLE,False,FAN_IN_SINGLE,False,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,commerce.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,2adab9b1f74acd24ca865a50520b8882591983a1a7f0a43eed772e61c830be9f,50bd12cd6178ffec73697e1fe0b2f30fa809d3dd0ec342221c68313757ce0dfa,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_2ed50ad731e0,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,REPEATED_PRIMITIVE,False,REPEATED_PRIMITIVE,False,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,commerce.grow_then_add,CORE_PROFILE,GOAL_BASED_IMPLICIT,29addd7c8c8a90ca349c739e968b097ab99b716086e2263e1410ace0f1aade2c,63b828a5aeabe9abbc39c7042bc331cf344843aec415ef536dfeeed6cf167cbc,0af461324f8468ac9f874d392862f3c380fac0b9e8e69b24d93cdaa79db93e0c
p42_123c028044ba,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,True,LINEAR_CHAIN,True,float,,,portion_by_rate|reduce_amount,percent_of|subtract,arithmetic.binary|arithmetic.binary,commerce.portion_then_remaining,CORE_PROFILE,SEMI_IMPLICIT,b6d26e80558799ba602532b5e6af768defb43c5de8572b0bfd4b9a4b69e74087,4a5faf967fa56c9c1d853f4e291074d60f348c1873abc6033d4f9d890c905bbc,08f6e90f1fec26a4d6e248c38b82a4eab1a3b45d4978d6eb5ad1d1b1061b4e55
p42_f5370865fa4d,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,True,LINEAR_CHAIN,True,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,commerce.shrink_then_compare,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,83c41040e2b9599642905f6248ccd711c4a13d7a9aaf41f59b04c7f6b6b40530,87eb9d010541b4c4ebe13b4dd96c261bc591536cc6ad04bc1d958e569cb85fe0,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_0cea3f998cd0,selected,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,DIAMOND,False,DIAMOND,False,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,commerce.six_step_pipeline,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,18afd349ac9991627b8ff470d8e7087a22c5d71bec35fad3be906b8f8d9126ca,35dc757c19725f0de03f8130f1aad48774c0c24aeba335021328480cb13d68e7,9a2392db71ab90fe9ccf2cd0061d204c04a912fd76e6f73845441d9743336fd3
p42_ab7172b5e961,selected,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,FAN_IN_SINGLE,False,FAN_IN_SINGLE,False,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,date_time.scale_adjust_compare,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,69558f04c1853b0983dab1fd4a64c8e026aa1427d75427cfcdb10685625c8d68,d9b6b88ec00f5c59ef6f9d9bde5d1c43c37c957e295f660887d6087c17add53a,26ce3ab3e835407ef6493efe1800b8b63e2ae901b7fbe70d25e09fc21bfab1f4
p42_b7f707936a93,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,True,LINEAR_CHAIN,True,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,energy.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,eaf686a2468b94f2a5058badbfc267bdf8ff46476bb18eceda9768e58295dbdd,8b850dd52c045b66561eb8dd707414c2182d69a1dddec36ab70f7599ab68eeef,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_9d4d0a3d04c9,selected,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,REUSE_EARLY_OUTPUT,False,REUSE_EARLY_OUTPUT,False,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,energy.scale_adjust_compare,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,b548709453e8c0c0f577fe792bf9169dc9253edd3bf85f9ae47846087ea3e513,8cf1b695d549c7ac120a8f0cd2d043bc461a82150d812825f7cceeadf1b8e5f2,26ce3ab3e835407ef6493efe1800b8b63e2ae901b7fbe70d25e09fc21bfab1f4
p42_1b31f151e3fe,selected,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,FAN_IN_SINGLE,False,FAN_IN_SINGLE,False,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,energy.six_step_pipeline,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,bc8326401f7bd120935621ea19db5dc9e67133a375e63a1123b24f656bc53c18,d6062dd28698187f8168dfba12030fbccdb7782bcb4be514a92f8c6b5166ed3b,9a2392db71ab90fe9ccf2cd0061d204c04a912fd76e6f73845441d9743336fd3
p42_7bb5c2ea3269,selected,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,True,LINEAR_CHAIN,True,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,file_path.scale_adjust_compare,CAPABILITY_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,79b06c6f69f1dc771bd319d5081f2725941f80ca4fb6f0c79cb5c34d7c677ddd,e3aad63c72f32d327371a79d84bcce892345c35cec1134f78488bb4df2fc406f,26ce3ab3e835407ef6493efe1800b8b63e2ae901b7fbe70d25e09fc21bfab1f4
p42_e2325ff4f810,selected,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,True,LINEAR_CHAIN,True,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,geometry.scale_adjust_compare,CORE_PROFILE,GRAPH_EXPLICIT,56f3db3325a772fde9ad75ed9e55695ba592f5581c76271b5316f1f18258d111,5e50b46115f438383bf20c7d1ce25e0953e4b250ce9bdbd3f7dc737a6a1e6a73,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_560c8c86974e,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,REUSE_EARLY_OUTPUT,False,REUSE_EARLY_OUTPUT,False,float,,,reduce_amount|reduce_amount,subtract|subtract,arithmetic.binary|arithmetic.binary,inventory.available_after_two_picks,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,aa59ba3a95b06bfe137fb1624deb5b77405340c2a891cfa009e961a8936167f2,81060e613965a3e453eda14738538cccc2dfe54a128963722f0f56ec1fff642a,cc2ea3d6d7224c5586e3eaf243f6691c62d51dff1c97185983e4f34098e95b63
p42_96957e2baead,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,TWO_STAGE_AGGREGATION,False,TWO_STAGE_AGGREGATION,False,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,inventory.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,0258da7e2a93cbb022e8c9c7b9d1f7faffd64857d10bf6ab79be44a21f3ed26b,2d7e79fd6cf74d5c648cedefb0c29f3b1d6c6e5a5217dfd7e6b8aaf31dea3eb1,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_e51d72928d45,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,TYPE_TRANSITION_CHAIN,True,TYPE_TRANSITION_CHAIN,True,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,inventory.grow_then_add,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,2e6930deb2dbf0f71695171c893bbff85035adff16521bef51a2764202d5d4ac,1840c9340de7ae0c149f529e77251ad385258b6f69ef1ffbd0fb04a02fd9204d,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_6008dff703ee,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,REPEATED_PRIMITIVE,False,REPEATED_PRIMITIVE,False,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,inventory.shrink_then_compare,CORE_PROFILE,SEMI_IMPLICIT,58fc89a69b980c3b61d54f2a56854b48ce32beb7e24b9d3d6153db2c5c33c302,1c70681a16f19c9408c18aa114477650156b96523c7e0cd84f455f96e6e39714,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_d094cc2ded8e,selected,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,True,LINEAR_CHAIN,True,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,inventory.six_step_pipeline,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,9fe2f9d95eeca666b677f09e5203f8acb1db58fb88858f1183a693cf28f74255,5d721c0376d1e503a6effe6f75c3d04fb09172f90397ca2aea4eb6afb855e52e,3ad6ea378b9a222e2b836461c0d0bd8ae0e9c2fe59dfdb0ae4db86ea3e0a3576
p42_a780e4bde9e1,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,REUSE_EARLY_OUTPUT,False,REUSE_EARLY_OUTPUT,False,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,measurement.four_step_adjust_total,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,e9cf250ab3134c1feb1e954227d79a9f0721f309f28c4754d6594232c76d4446,f99cc0c9c4adf4b95f5ca157dc6be4f9a57b85972227abf4a95f351ae2a4bcea,d890cf39df320f391f66617033fb3ca8ba32b7bebf0af579d0be27c22904dcfe
p42_fbb0e1e53fd0,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,True,LINEAR_CHAIN,True,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,measurement.grow_then_add,CORE_PROFILE,SEMI_IMPLICIT,f1ae2390ff7328ec029e3e78fb36b3196e99a2752362b7310749a5d02c6804f8,b9f881749fbb41331bc56aacb120bf54a304884523c47a3d375dc4635ef05e8a,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_1e58cf96dd42,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,TYPE_TRANSITION_CHAIN,True,TYPE_TRANSITION_CHAIN,True,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,measurement.shrink_then_compare,CORE_PROFILE,GOAL_BASED_IMPLICIT,275389cb7015944e0922d2f3096cc6a3a1da7e86b3fdd982da27ff57203f73cf,a9bba97342c63575dd20e619ca45d83552f770183846b444b11d4794c0dacf01,815a7dbc5e95234da00676f06c0faaefef9b8150f568adfacf591f428a9e18f6
p42_de16c66115c0,selected,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,LATE_REFERENCE,False,LATE_REFERENCE,False,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,measurement.six_step_pipeline,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,3275560de27adad105efd5de9623c80247f2c573a630264f63e3240ceb0065ab,2def9d737e28c413b5fce2a9944b1657b1fe05f14d9a95937c38e9f9f3505344,d46947ba3c21ea658463e57a0fe2a2b18f119deb384e41ccb412ff5a65c9aebc
p42_7593b8992b00,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,DIAMOND,False,DIAMOND,False,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,operations.four_step_adjust_total,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,98172b17a77886bcd140c9b3e1fe3f17b938b846a78e10a676afce7b123a4dd5,cf88aa9c3b247fc8ea1e4305f4518390bec1e0b7980c72fa7d9e831bc815102f,7ad6704df2d63a884b8177de5244b05254ab7be8cedc1613330423b34bbf9858
p42_4fd809703308,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,REPEATED_PRIMITIVE,False,REPEATED_PRIMITIVE,False,boolean,,,grow_by_rate|exceeds_value,increase_by_percent|is_greater,arithmetic.binary|comparison,personal_finance.adjust_compare,CORE_PROFILE,GOAL_BASED_IMPLICIT,2661af87407f2d81ff52fbdecd113b2ab7d57fb414324a09b7c954af73c1ff2e,fbe7637cb99b8beaf387091edf639368dcea9c90ad9fb71be6485c1273698736,d9d7d2f3ab7848e1b01de72a391c36e7de8f4a12fb7d92784e705ebcee7dfa31
p42_83d4faa85483,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,PARALLEL_THEN_MERGE,False,PARALLEL_THEN_MERGE,False,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,personal_finance.four_step_adjust_total,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,0fc23f7cde9b2f36dea425bd367ed9c13466e2590ee3b1f852150f9d339b311d,ea2f5fdc50584dc31d06b2d41d533e499ef497083857f19b6d4c310f5496c5f9,7ad6704df2d63a884b8177de5244b05254ab7be8cedc1613330423b34bbf9858
p42_64f6c87000ae,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,TYPE_TRANSITION_CHAIN,True,TYPE_TRANSITION_CHAIN,True,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,personal_finance.grow_then_add,CORE_PROFILE,GRAPH_EXPLICIT,2cff53b207ea64710bc2ce90866dca0bd67c367fb1000a6113b7b259ee21b399,70f7e993e3c73f72d73a1c1c361416e81bb2922cd24f0e5e8a3d571da6a988bb,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_5d84a30fc675,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,REPEATED_PRIMITIVE,False,REPEATED_PRIMITIVE,False,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,personal_finance.shrink_then_compare,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,80e964b8b5cb65ede46173c6e893fe0a359e66b1bae6606e6fd68fb86952561d,8033464f25641eaababfa1f91d7eea5317d7e58e9716c556462260b85ce6bfaa,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_22f6785fb416,selected,True,,5,5,True,5,5,5,1,1,1,1,1,0,2,1.2,1,0|1|2|3|4,DIAMOND,DIAMOND|FAN_IN_SINGLE|FAN_OUT|REUSE_EARLY_OUTPUT,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,False,LINEAR_CHAIN,False,boolean,,,portion_by_rate|reduce_amount|combine_amounts|grow_by_rate|exceeds_value,percent_of|subtract|add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,quality.multi_metric_decision,CHALLENGE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,af92f62d5ae37af2c2b461e827fc793c5be3e5446ddc51eec7da87d0e3fbee87,e64c8868f1a525709a676f03565733de63a6a13e85116468128645d2eb9b846b,4afd0c8e0b656de457baf389a44df5e36f4eb312f3f03f47ec68257c440bda9f
p42_9975acf9efcd,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,REUSE_EARLY_OUTPUT,False,REUSE_EARLY_OUTPUT,False,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,quality_control.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,ccfbb78d0e575788c3506050d1a5625c14f0a9b182aa5b1d52966b0fed02c38c,967a884bea5b754b28a6ca531da3898e77da393ac260ee33401e7bed49623e27,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_15dc96642c04,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,TYPE_TRANSITION_CHAIN,True,TYPE_TRANSITION_CHAIN,True,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,quality_control.grow_then_add,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,be4b4c2b2d1ab7c85b29b8783fa4b366a6d1dc443d51353db05885c0bddc14f7,8db15227182eb432ad7176f629368146494b74af0311a0c9a3e2250d72e40118,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_187707ede98a,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,REPEATED_PRIMITIVE,False,REPEATED_PRIMITIVE,False,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,quality_control.shrink_then_compare,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,d7d1e83e3e15410486b3a7b6af90ecfcbf844162af7e134b60cb5546efb9962e,6f57a567ac1d24e1ce50507775704dd164dec34c687bd6a0a87247a34caa7ddf,815a7dbc5e95234da00676f06c0faaefef9b8150f568adfacf591f428a9e18f6
p42_0f0d15061602,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,MULTI_JOIN,False,MULTI_JOIN,False,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,rates_and_ratios.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,d87792444aa7667b13d3f5e33c07426b8f6d2badcac11beb7cb43e6d1e969359,9dc5d289c5ab94aaab8e22cd3ff3ee3008e6e699c37e265dae45bfa5d4e3cfdf,dfd2046662c14f3f0a5e83242ca206f0a2bab970f7b58dec14a6e0564ec9e94d
p42_67ded2a3e1a2,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,REPEATED_PRIMITIVE,False,REPEATED_PRIMITIVE,False,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,rates_and_ratios.grow_then_add,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,9b8ce0ead535d5d119a8e1a50b579afedff81b6c8ef81cf6c94cd8e054074446,f28a920e91be9af8e6d2527fd11cf436d45978a338fb2c4ba65e93daf7792967,dfd2046662c14f3f0a5e83242ca206f0a2bab970f7b58dec14a6e0564ec9e94d
p42_3318b956a2c5,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,True,LINEAR_CHAIN,True,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,rates_and_ratios.shrink_then_compare,CORE_PROFILE,GRAPH_EXPLICIT,8988abf7dbeea410631e01051c6215a0049e65ad8c3c8031ddf10452754be3c8,1adbdec4761581feb4b8a089bdb46a88cc9959d27541398e17274be10bd28f7c,9790e4afae84d25bf3f691ed94366cc65146ef59d12e936212b91398e9880ec2
p42_08543c0c4c7f,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,FAN_IN_SINGLE,False,FAN_IN_SINGLE,False,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,resource_allocation.four_step_adjust_total,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,290696e9559106f7f53c41d4aba3b61b01301fdc33fe2896750486dfac1d134b,4eda0b23728b77a7a0a07baab0909f421f81ada7bc56ef8073db1a413010c518,d890cf39df320f391f66617033fb3ca8ba32b7bebf0af579d0be27c22904dcfe
p42_4e9a88072318,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,LINEAR_CHAIN,True,LINEAR_CHAIN,True,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,resource_allocation.grow_then_add,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,8ee53a9b6b50293f8a00a6d0acffe04c876826eb1efa18c64dae1558ab79c2bf,eedf6e18d35915143d3ccfca40c3d9a2d94f5afd6981e497c561504ecf236893,0af461324f8468ac9f874d392862f3c380fac0b9e8e69b24d93cdaa79db93e0c
p42_55f7b83df4d6,selected,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,TYPE_TRANSITION_CHAIN,True,TYPE_TRANSITION_CHAIN,True,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,resource_allocation.shrink_then_compare,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,ca8304a0c235f6af50d54f5dd9deccad11dce2ea3889276f5b67d34696a16476,128cab8dc9fbfe04f2d29cabaad7b96a7ee33505e48c8d9734eb2b781e69c100,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_639853277a93,selected,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,DIAMOND,False,DIAMOND,False,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,statistics.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,42e25ae1f81fc7965ef9058327c3361585b3eea37255881795621c362e1e5b2c,1aa26b1fb49780f3276f4aa23949929c187b9b65d09ffad9eaafb89172a5104c,e7756da0e0dcfdb46996de35b1753599e3364da1af4b5e2cd359c8e7a61c54a7
