aggregation_arity,branching_score,call_bucket,critical_path_length,depth,edge_density,indegree_hist,linearity_score,max_indegree,max_outdegree,motif,n_calls_with_reference,n_constant_only_calls,n_edges,n_fan_in_nodes,n_fan_out_nodes,n_leaves,n_nodes,n_reused_outputs,n_roots,outdegree_hist,ref_format_counts,reference_density,sample_id,source,tool_names,topology_hash,weakly_connected_components
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,0a126d0d-6cfc-4370-b0e1-765cae294529,diagnostic,multiply|multiply|multiply|subtract|divide,topo_0c51481d8aeb,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,0a78c579-29ef-4c96-918c-e8df417194dc,diagnostic,divide|divide|add|multiply,topo_bd3dd51ec1a9,1
2.0,0.25,4,3,3,0.5,"{0: 2, 1: 1, 2: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,0af2696a-9970-4e55-ad31-57e14ca65f20,diagnostic,subtract|divide|divide|subtract,topo_30980484d6d7,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,0b84b61f-8ee3-443f-a2f6-120462682951,diagnostic,divide|multiply|add,topo_1c8dbe1830b2,1
1.0,0.0,4,4,4,0.5,"{0: 1, 1: 3}",1.0,1,1,linear,3,1,3,0,0,1,4,0,1,"{1: 3, 0: 1}",{0: 3},0.375,0b8c39be-fcda-4d8c-b2d9-710a48d8d955,diagnostic,add|divide|divide|add,topo_5296967693d8,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.571429,0baca5f1-6810-42b0-a9b4-051f76316bf1,diagnostic,inverse|inverse|divide|add|inverse,topo_7279e5f4b24a,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.142857,0bb06ff9-8b0e-4eba-ae38-7dbab0ccc741,diagnostic,create_list|find_integers,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,0c3f5a6d-1aec-4d52-9310-c0e0ab651fef,diagnostic,add|divide,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,0c5881b2-9556-42dd-8922-00d35a26becd,diagnostic,divide|subtract,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,0cea3214-8bbb-443a-943e-de9038f8b5f9,diagnostic,repeat_str|convert_to_opposite_case,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,0d77d7ab-46ff-419f-882f-a34511651f6a,diagnostic,find_substrings|concatenate_with_commas,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,0e370f74-67af-4218-a65f-8f39d4562c48,diagnostic,multiply|divide|multiply|divide,topo_bd3dd51ec1a9,1
2.0,0.363636,6+,5,5,0.181818,"{0: 5, 1: 2, 2: 4}",0.0,2,1,fan_in,6,5,10,4,0,1,11,0,5,"{1: 10, 0: 1}",{0: 10},0.454545,0edcb8a5-990e-4830-b55e-f920ac2ec474,diagnostic,divide|multiply|divide|multiply|divide|divide|multiply|subtract|divide|divide|divide,topo_dd4701abf20a,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,0ef8ad41-e5ac-47dc-bc73-3ff7e647aa7e,diagnostic,subtract|divide|multiply,topo_1c8dbe1830b2,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.5,0f0a365f-d57e-4682-891b-b43b9d244d33,diagnostic,sqrt_rounded|fib,topo_fdeb50f24873,1
1.0,0.0,4,4,4,0.5,"{0: 1, 1: 3}",1.0,1,1,linear,3,1,3,0,0,1,4,0,1,"{1: 3, 0: 1}",{0: 3},0.375,0f1d3aca-4e40-45a9-b1e8-9ef76e1e1cd2,diagnostic,add|add|divide|multiply,topo_5296967693d8,1
2.0,0.4,5,3,3,0.4,"{0: 3, 2: 2}",0.0,2,1,fan_in,2,3,4,2,0,1,5,0,3,"{1: 4, 0: 1}",{0: 4},0.4,0f4234c1-7508-46d2-85b3-6f659be4a9e5,diagnostic,add|speed|speed|add|divide,topo_5dc2042eea23,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,0fcd0f80-2059-4e14-ba8f-04a89cb13ec8,diagnostic,multiply|subtract|subtract|subtract|divide,topo_774030263969,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,100cb8c9-03ec-428f-ad0c-75e2fc296aaa,diagnostic,divide|multiply|multiply,topo_1c8dbe1830b2,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,10994d45-1097-43fa-965c-6cbdd1f7a2a0,diagnostic,multiply|add|divide,topo_911586a55488,1
2.0,0.25,4,3,3,0.5,"{0: 2, 1: 1, 2: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,115e0164-7c78-42bc-9fd9-9ef06892325b,diagnostic,divide|divide|multiply|divide,topo_5b37b75596d2,1
2.0,0.210526,6+,7,7,0.105263,"{0: 5, 1: 10, 2: 4}",0.0,2,1,fan_in,14,5,18,4,0,1,19,0,5,"{1: 18, 0: 1}",{0: 18},0.473684,1163aa42-d931-4ae3-a9af-3800e1200319,diagnostic,divide|multiply|add|multiply|multiply|add|add|multiply|subtract|multiply|add|divide|multiply|multiply|add|divide|add|divide|multiply,topo_15e3d1d41487,1
2.0,0.333333,6+,4,4,0.333333,"{0: 3, 2: 2, 1: 1}",0.0,2,1,fan_in,3,3,5,2,0,1,6,0,3,"{1: 5, 0: 1}",{0: 5},0.5,123ce206-69a4-4901-93c1-ec1089eb8660,diagnostic,sqrt|subtract|sqrt|divide|multiply|subtract,topo_37f1fc553f96,1
2.0,0.4,5,3,3,0.4,"{0: 3, 2: 2}",0.0,2,1,fan_in,2,3,4,2,0,1,5,0,3,"{1: 4, 0: 1}",{0: 4},0.4,127a6fdd-24ca-4bfb-841c-3e1d9605dc1e,diagnostic,divide|divide|divide|add|add,topo_5dc2042eea23,1
2.0,0.4,5,3,3,0.4,"{0: 3, 2: 2}",0.0,2,1,fan_in,2,3,4,2,0,1,5,0,3,"{1: 4, 0: 1}",{0: 4},0.4,12b16d2a-7804-4be3-b278-86320411678e,diagnostic,subtract|subtract|divide|multiply|add,topo_5dc2042eea23,1
2.0,0.25,6+,4,4,0.25,"{0: 3, 1: 3, 2: 2}",0.0,2,1,fan_in,5,3,7,2,0,1,8,0,3,"{1: 7, 0: 1}",{0: 7},0.4375,12dc2f74-7b39-4722-a840-bca49488c27e,diagnostic,subtract|divide|subtract|divide|multiply|subtract|divide|multiply,topo_2048dd2b78ee,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,1310e585-1996-4df5-93f4-9f0b5a0838fd,diagnostic,multiply|divide|multiply,topo_911586a55488,1
2.0,0.2,5,3,3,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,139b3427-bcac-4e67-aa20-de8bd3ad996b,diagnostic,subtract|multiply|subtract|subtract|divide,topo_17d840e0415f,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,13cbad3d-d768-4d4d-bfce-542b6af4c28c,diagnostic,multiply|subtract,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,141c02ac-0e10-4b84-8fee-d2c6d9878ff1,diagnostic,multiply|add,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,147ffda7-4f8d-49e7-b4d7-799e4e43d10a,diagnostic,subtract|add|divide|multiply,topo_bd3dd51ec1a9,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.2,14dcf34c-1e76-4163-ae1e-b5d073ab2e30,diagnostic,convert_from_srm_to_rgb|matrix_scale_multiply,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,15475c99-4877-45c2-acb6-82b1b8fda842,diagnostic,divide|add|multiply|multiply,topo_bd3dd51ec1a9,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,15c44ed2-3566-4319-b273-97c4c86fee73,diagnostic,multiply|divide|subtract|divide|divide,topo_774030263969,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.428571,162bc9d2-4ec9-4bed-9e0b-4e9353dd8a93,diagnostic,divide|divide|subtract|inverse,topo_bd3dd51ec1a9,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.444444,168257a8-a944-4dbc-8ae6-9b183edb9018,diagnostic,sqrt|add|divide|multiply|rectangle_area,topo_7279e5f4b24a,1
2.0,0.166667,6+,5,5,0.333333,"{0: 2, 1: 3, 2: 1}",0.0,2,1,fan_in,4,2,5,1,0,1,6,0,2,"{1: 5, 0: 1}",{0: 5},0.416667,1687e9c2-fcd0-43f9-9cd4-ffbcdb497c48,diagnostic,add|add|multiply|divide|subtract|subtract,topo_6083e580bf00,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,1717147f-edc7-419b-9f2d-5f7fd6e2314b,diagnostic,divide|multiply,topo_fdeb50f24873,1
1.0,0.0,5,5,5,0.4,"{0: 1, 1: 4}",1.0,1,1,linear,4,1,4,0,0,1,5,0,1,"{1: 4, 0: 1}",{0: 4},0.4,174a02ed-7ae5-4508-9754-d9408a886790,diagnostic,divide|add|power|subtract|multiply,topo_d228dd6db98a,1
2.0,0.2,5,3,3,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,1810cf06-7295-4bcb-aafb-ae1e0b6244cf,diagnostic,multiply|multiply|multiply|subtract|divide,topo_17d840e0415f,1
2.0,0.125,6+,7,7,0.25,"{0: 2, 1: 5, 2: 1}",0.0,2,1,fan_in,6,2,7,1,0,1,8,0,2,"{1: 7, 0: 1}",{0: 7},0.4375,185a7140-1b85-41cf-bcf2-ae8025282e07,diagnostic,multiply|multiply|add|multiply|add|add|add|subtract,topo_76993c3ca74e,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.125,18c1e7de-838f-402c-b0eb-92740963761e,diagnostic,find_interval_distance|int_to_base_n,topo_fdeb50f24873,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,18f2119a-53e9-4e04-bd1a-2b88f2e68919,diagnostic,multiply|subtract|divide,topo_911586a55488,1
2.0,0.222222,6+,5,5,0.222222,"{0: 3, 1: 4, 2: 2}",0.0,2,1,fan_in,6,3,8,2,0,1,9,0,3,"{1: 8, 0: 1}",{0: 8},0.444444,19dd3e9b-c499-4369-a5ba-c81c8c76f165,diagnostic,multiply|divide|multiply|divide|subtract|add|divide|subtract|divide,topo_48ee082e2dae,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,1a23d01d-1bf7-4680-bcfc-784c194f031c,diagnostic,string_list|modify_text,topo_fdeb50f24873,1
1.0,0.0,4,4,4,0.5,"{0: 1, 1: 3}",1.0,1,1,linear,3,1,3,0,0,1,4,0,1,"{1: 3, 0: 1}",{0: 3},0.375,1a95ac9a-3832-4f34-9b24-c5b7f210d666,diagnostic,subtract|divide|divide|multiply,topo_5296967693d8,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,1b676365-4461-4b1a-b034-1e3f7906cb26,diagnostic,divide|subtract|multiply|add|add,topo_7279e5f4b24a,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,1c055a2e-5491-46d7-aa89-b52d6c44c2d4,diagnostic,multiply|subtract|divide,topo_911586a55488,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},1.0,1c5f421d-82a1-41ee-82f1-44efc7f013ff,diagnostic,generate_and_encode|get_variable_type,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 1: 1, 2: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,1d7544df-ed8c-43e9-abb0-f7bc6228e485,diagnostic,multiply|divide|multiply|multiply,topo_30980484d6d7,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,1dcdbf2f-b7ae-4293-ba08-46491c9a32eb,diagnostic,subtract|multiply,topo_fdeb50f24873,1
1.0,0.0,5,5,5,0.4,"{0: 1, 1: 4}",1.0,1,1,linear,4,1,4,0,0,1,5,0,1,"{1: 4, 0: 1}",{0: 4},0.4,1ddeac74-83ee-4119-9100-83133001b0f5,diagnostic,multiply|divide|multiply|divide|subtract,topo_d228dd6db98a,1
2.0,0.4,5,3,3,0.4,"{0: 3, 2: 2}",0.0,2,1,fan_in,2,3,4,2,0,1,5,0,3,"{1: 4, 0: 1}",{0: 4},0.4,1ed76362-d447-432f-8693-6b77e9b03e61,diagnostic,multiply|multiply|multiply|multiply|divide,topo_52c12a6fa235,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,1fdcc183-f3ca-49ca-b7d9-2a8466034136,diagnostic,divide|subtract|divide|multiply|subtract,topo_7279e5f4b24a,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,1ff34864-aaf4-45ad-9132-b96cc6de3c63,diagnostic,subtract|multiply|divide|subtract|subtract,topo_2b041b861492,1
2.0,0.2,5,4,4,0.4,"{0: 2, 2: 1, 1: 2}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,203ee03e-405f-4fed-9322-30d5b03a0364,diagnostic,power|power|divide|multiply|divide,topo_6011a58939eb,1
2.0,0.25,4,3,3,0.5,"{0: 2, 1: 1, 2: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,2074df88-ff97-47f7-824b-f0dea1f34aa8,diagnostic,add|multiply|divide|divide,topo_5b37b75596d2,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,2092563a-202f-4984-b18b-d971f42a0f6e,diagnostic,subtract|subtract|divide|multiply,topo_bd3dd51ec1a9,1
2.0,0.375,6+,4,4,0.25,"{0: 4, 2: 3, 1: 1}",0.0,2,1,fan_in,4,4,7,3,0,1,8,0,4,"{1: 7, 0: 1}",{0: 7},0.4375,2137514c-b124-42a1-a902-7b903792d2c7,diagnostic,subtract|subtract|divide|subtract|subtract|divide|subtract|divide,topo_d8766ac6f63e,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.142857,2140a918-5ea0-4afb-bf9c-a6eaf5f74a1e,diagnostic,pad_buffer|search_min_max,topo_fdeb50f24873,1
1.0,0.0,4,4,4,0.5,"{0: 1, 1: 3}",1.0,1,1,linear,3,1,3,0,0,1,4,0,1,"{1: 3, 0: 1}",{0: 3},0.375,215a654f-549a-47c1-b1ce-772fc2910045,diagnostic,divide|add|power|divide,topo_5296967693d8,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,21611a3d-1312-4ca5-a55d-53ac907b8b95,diagnostic,subtract|subtract|subtract,topo_1c8dbe1830b2,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.166667,21d13279-bf86-4ffe-92fd-c65f65389f43,diagnostic,group_by_first_char|sort_by_len_and_lex,topo_fdeb50f24873,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,22040b6d-3b03-4762-a3bb-9688fac0fd97,diagnostic,subtract|divide|subtract,topo_1c8dbe1830b2,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,22e261c5-6873-4bf8-9ad4-59bb993bed31,diagnostic,power|multiply|divide,topo_1c8dbe1830b2,1
2.0,0.4,5,3,3,0.4,"{0: 3, 2: 2}",0.0,2,1,fan_in,2,3,4,2,0,1,5,0,3,"{1: 4, 0: 1}",{0: 4},0.4,236b5116-b02d-45f2-9a4e-18c83a35e11b,diagnostic,add|add|multiply|multiply|subtract,topo_52c12a6fa235,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,23fb2017-6788-4dc2-a28a-403c6b473adb,diagnostic,divide|divide|multiply|divide,topo_bd3dd51ec1a9,1
1.0,0.0,4,4,4,0.5,"{0: 1, 1: 3}",1.0,1,1,linear,3,1,3,0,0,1,4,0,1,"{1: 3, 0: 1}",{0: 3},0.375,24a1101f-819c-4ca7-a4e4-e7dee741c4f6,diagnostic,multiply|subtract|add|divide,topo_5296967693d8,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,24ae4dc9-6d14-426d-8a74-b148e2546e4d,diagnostic,generate_method_name|escape_reserved_keywords,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 1: 1, 2: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,25558ef9-4c6d-4de8-b3a4-a1f4bf6eb7b9,diagnostic,divide|multiply|divide|divide,topo_5b37b75596d2,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,25632e5c-db71-4cc7-a47b-b41c35a1d514,diagnostic,divide|multiply|multiply,topo_1c8dbe1830b2,1
1.0,0.0,4,4,4,0.5,"{0: 1, 1: 3}",1.0,1,1,linear,3,1,3,0,0,1,4,0,1,"{1: 3, 0: 1}",{0: 3},0.375,2570300a-af5a-4e4c-baa7-a5da634ac67c,diagnostic,divide|subtract|multiply|multiply,topo_5296967693d8,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,266ec704-de4a-42a9-b0fe-5bded7b4ed40,diagnostic,last_occurrence|get_digit_sum,topo_fdeb50f24873,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,27468e82-a565-4ac8-861b-13a7170839e9,diagnostic,choose|choose|subtract,topo_911586a55488,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,2829663a-a30b-420d-a777-ba7c289924c8,diagnostic,multiply|multiply|add|divide,topo_bd3dd51ec1a9,1
2.0,0.333333,6+,4,4,0.333333,"{0: 3, 2: 2, 1: 1}",0.0,2,1,fan_in,3,3,5,2,0,1,6,0,3,"{1: 5, 0: 1}",{0: 5},0.416667,2866f717-aa3b-44b8-b672-a0593d2207a3,diagnostic,divide|divide|divide|subtract|subtract|divide,topo_37f1fc553f96,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,28cc5dca-3281-4afc-949b-f41784c210a4,diagnostic,divide|divide|add|divide,topo_bd3dd51ec1a9,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,2a22dbc6-0db5-454d-9f51-08ae20dc6d47,diagnostic,subtract|power,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.428571,2b2c1931-a5c2-44a9-8283-08a4067256c2,diagnostic,power|power|subtract|sqrt,topo_bd3dd51ec1a9,1
2.0,0.4,5,3,3,0.4,"{0: 3, 2: 2}",0.0,2,1,fan_in,2,3,4,2,0,1,5,0,3,"{1: 4, 0: 1}",{0: 4},0.4,2b51319c-9997-4760-9111-50cec120c41c,diagnostic,add|add|multiply|multiply|subtract,topo_52c12a6fa235,1
2.0,0.25,4,3,3,0.5,"{0: 2, 1: 1, 2: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,2b820d2a-4e43-433b-939c-69e6e8719c57,diagnostic,add|power|multiply|subtract,topo_30980484d6d7,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,2b837d55-e28b-4101-aba9-0f5bb4a2bfdf,diagnostic,generate_hyperlink|reversed_string_with_message,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.142857,2bb28af9-3cd9-4287-bfe3-c43b74cc6675,diagnostic,index_of_min|evaluate_instruction,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 1: 1, 2: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,2c4dad3c-1c93-456b-a172-846d887fe793,diagnostic,add|add|add|divide,topo_5b37b75596d2,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,2c787f80-62fe-4cd5-8205-930bb711b22a,diagnostic,add|divide|add,topo_1c8dbe1830b2,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,2d151251-59a4-4470-a5ce-2b961771cce9,diagnostic,multiply|divide|multiply,topo_911586a55488,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,2d87c2a9-119e-4dca-a137-bad72526368e,diagnostic,divide|subtract|divide|subtract|divide,topo_0c51481d8aeb,1
2.0,0.2,5,4,4,0.4,"{0: 2, 2: 1, 1: 2}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,2de63c8e-4a0e-418c-a608-998e6157ba44,diagnostic,divide|divide|multiply|add|divide,topo_6011a58939eb,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,2e458b03-c3d8-4794-8fc6-25f505ecbdc1,diagnostic,multiply|subtract|add,topo_1c8dbe1830b2,1
