task_id,gold_call_count,gold_motif,gold_first_tool,C0_win,E1_win,E2_win,C0_failure,E1_failure,E2_failure,C0_num_calls,E1_num_calls,E2_num_calls,C0_first_tool,E1_first_tool,E2_first_tool,C0_executable,E1_executable,E2_executable,transition
e74da2b0-ed5d-4a47-9011-3aa9357f21db,4,fan_in,add,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
e7739078-35f2-48da-a734-cb4b077cf372,9,long_chain,divide,True,True,True,success,success,success,3,4,4,add,add,add,True,True,True,stable_win
e777b240-2ff0-4ec1-b9e1-eb656aaa8758,3,linear_dependency,subtract,False,False,True,no tool call,no tool call,success,0,0,3,,,add,False,False,True,gained_after_E2_only
e7cb149b-8c4c-409a-875a-023bb99f6039,2,linear_dependency,get_positive_integer_index,True,True,True,success,success,success,2,2,2,get_positive_integer_index,get_positive_integer_index,get_positive_integer_index,True,True,True,stable_win
e7dc9f54-d564-4d82-ab36-60ca22bfb8e2,5,long_chain,add,False,False,False,wrong tool,wrong tool,wrong tool,1,1,1,multiply,multiply,multiply,True,True,True,stable_loss
e7f6a43e-b1f7-4c00-9f38-46a53c6fa8a6,26,long_chain,add,True,True,True,success,success,success,7,7,7,add,add,add,True,True,True,stable_win
e82737ff-a667-46b4-8b1d-1e16b1785911,5,long_chain,divide,False,False,False,wrong tool,wrong tool,wrong tool,2,3,2,multiply,multiply,multiply,True,True,True,stable_loss
e82f13d7-ecd9-4dc9-b31e-33503544893f,8,long_chain,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,7,subtract,subtract,subtract,True,True,True,stable_loss
e83766eb-bbdf-432c-9947-cd9935a52fe9,2,linear_dependency,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,multiply,multiply,multiply,True,True,True,stable_loss
e83e24b8-83e4-43dc-a666-682e39a344f1,2,linear_dependency,merge_and_sort_lists,True,True,True,success,success,success,2,2,2,merge_and_sort_lists,merge_and_sort_lists,merge_and_sort_lists,True,True,True,stable_win
e840d623-72b9-4d5b-a77e-968604fad0a9,2,linear_dependency,generate_array_type,True,True,True,success,success,success,2,2,2,generate_array_type,generate_array_type,generate_array_type,True,True,True,stable_win
e854fd67-4e08-483f-a4b2-a4c7c4f85d17,3,linear_dependency,subtract,True,True,True,success,success,success,3,3,3,subtract,subtract,subtract,True,True,True,stable_win
e8605b92-ee9a-4265-9c3c-aa4bc3a691e9,6,long_chain,multiply,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,1,2,add,multiply,add,False,False,False,stable_loss
e871f942-9218-4994-b1f9-30a8ff91f9d2,7,long_chain,add,False,True,False,parse/format error,success,parse/format error,0,2,0,,divide,,False,True,False,gained_after_E1_lost_E2
e91ac719-1883-4f0b-ae50-9d7a3a66ea4f,8,long_chain,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
e940f944-a864-4e44-8c9d-cf914b5c8d3e,2,linear_dependency,extend_num,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,extend_num,extend_num,extend_num,False,False,False,stable_loss
e985f011-8fdb-4746-9c49-3a925df7a678,8,long_chain,power,False,False,False,wrong tool,wrong tool,wrong tool,2,3,1,power,power,power,True,True,True,stable_loss
e9f8d52e-89c1-4fc9-9cb6-3b596cf18dd0,3,independent_calls,polygon,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",3,3,3,polygon,polygon,polygon,True,True,True,stable_loss
ea0f56e1-0e5e-4962-8345-e2f8bfb14a11,3,linear_dependency,divide,True,True,True,success,success,success,3,3,3,speed,speed,speed,True,True,True,stable_win
eaf68218-8055-4028-a3f6-680f01370097,3,linear_dependency,divide,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
eb041d6e-a44e-4b20-8062-80309decfeec,2,linear_dependency,subtract,True,True,True,success,success,success,2,2,2,subtract,subtract,subtract,True,True,True,stable_win
eb1312ee-7059-4660-a43c-ecff8b71919d,3,linear_dependency,divide,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
eb2c642b-1c31-444f-92dc-fad34952a8c5,9,long_chain,add,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",5,5,5,add,add,add,True,True,True,stable_loss
eb607580-8992-4e48-a363-bc1ad0568d8b,2,linear_dependency,add,False,False,False,wrong tool,wrong tool,parse/format error,3,2,2,gcd,gcd,gcd,True,True,True,stable_loss
eb98f598-754c-4117-b630-dc58914f2a4d,8,long_chain,multiply,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",2,2,2,multiply,multiply,multiply,True,True,True,stable_loss
ebdb9ed1-c0cb-49a3-b99f-51a3abdf8b90,3,linear_dependency,get_year,False,False,False,parse/format error,parse/format error,parse/format error,0,0,0,,,,False,False,False,stable_loss
ec600a06-e26f-467a-900e-f02aa2588c2b,6,long_chain,speed,True,True,True,success,success,success,3,3,3,divide,divide,divide,True,True,True,stable_win
ec654414-df15-4621-9b4d-3570a4ae6864,3,linear_dependency,bitwise_reorder,True,False,False,success,executable trajectory ending wrong result,executable trajectory ending wrong result,3,3,3,bitwise_reorder,bitwise_reorder,bitwise_reorder,True,False,False,lost_after_E1
ec6d298b-5e02-4b0d-8ecf-b8af044f8a4a,2,linear_dependency,split_on_special,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,split_on_special,split_on_special,split_on_special,False,False,False,stable_loss
ecdc79e0-a18e-4581-bccd-ee0f2145f69a,3,linear_dependency,divide,True,True,True,success,success,success,3,3,3,multiply,subtract,subtract,True,True,True,stable_win
ed6fe969-2d74-4000-9d6d-a50a01662fd3,6,long_chain,multiply,True,True,True,success,success,success,1,1,1,add,add,add,True,True,True,stable_win
ed8bfd25-69ed-4d52-8e62-438e8258f812,2,linear_dependency,add,True,True,True,success,success,success,2,2,2,add,add,add,True,True,True,stable_win
ed9416d7-f389-44e7-8a8c-3b7b7f7e9561,2,linear_dependency,subtract,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",1,1,1,divide,divide,divide,True,True,True,stable_loss
ed95f1e2-dbf9-48ff-bf72-de405356a89b,4,fan_in,subtract,False,False,True,parse/format error,"correct keys, wrong argument values",success,3,3,1,divide,divide,divide,True,True,True,gained_after_E2_only
ed9ab0bb-3c60-4bb1-acb9-c256773792db,7,long_chain,subtract,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
edd82218-9248-4478-ab29-c1a3091f7d53,4,linear_dependency,add,True,False,True,success,wrong tool,success,2,1,2,divide,divide,divide,True,True,True,lost_E1_regained_E2
ef0cde2a-17ca-4877-9713-01ea4d7af0b8,5,long_chain,add,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
ef15f0b2-b6d7-4f91-a6f6-fd54608c0e99,4,fan_in,multiply,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
ef29201e-ebf0-47cc-8228-3f68241ef6f5,5,long_chain,subtract,True,True,True,success,success,success,4,4,4,choose,choose,choose,True,True,True,stable_win
ef6fdd18-2874-4423-b3c9-de5fdff9e61a,2,linear_dependency,calculate_capacitor_energy,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",2,2,2,calculate_capacitor_energy,calculate_capacitor_energy,calculate_capacitor_energy,True,True,True,stable_loss
efab9973-cf02-46ff-91ca-bcfc978f1060,2,linear_dependency,add,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
efb27a4c-8f60-4989-bece-ba7d16ef10ae,6,long_chain,add,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
efb941f0-dcd7-4321-9536-7715c2c15518,2,linear_dependency,add,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
f018b1ec-6a4e-46d4-8115-dc6010db4952,5,long_chain,inverse,False,False,False,no tool call,wrong tool,no tool call,0,4,0,,add,,False,True,False,stable_loss
f01d02d7-dacb-43b0-9dd5-0a3d8a2f4849,2,linear_dependency,replace_ip_in_domain,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,replace_ip_in_domain,replace_ip_in_domain,replace_ip_in_domain,True,True,True,stable_loss
f04f024e-94b8-43e6-b8e7-050f890401a9,6,long_chain,divide,True,True,True,success,success,success,6,6,2,inverse,inverse,add,True,True,True,stable_win
f04fa61f-3156-4b3f-8bb4-21fd58d864ad,2,linear_dependency,generate_six_digit_id,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,generate_six_digit_id,generate_six_digit_id,generate_six_digit_id,False,False,False,stable_loss
f087b63b-923b-4adb-b031-dae59b78ceab,7,long_chain,multiply,True,True,True,success,success,success,5,4,5,multiply,multiply,multiply,True,True,True,stable_win
f09b536e-258e-4178-bfe9-df0703054b16,3,fan_in,subtract,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
f0a78d52-95c8-4ecd-9e7e-d6e28eddd4c8,10,long_chain,multiply,True,True,True,success,success,success,2,2,2,subtract,subtract,subtract,True,True,True,stable_win
f10b5d07-9b66-4f24-9562-306a636865f2,8,long_chain,multiply,True,True,True,success,success,success,1,2,1,rectangle_area,divide,rectangle_area,True,True,True,stable_win
f189eaa1-503b-484e-9896-53a8b663204e,6,long_chain,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,multiply,multiply,multiply,True,True,True,stable_loss
f22571c8-fb14-4746-b837-a702f7bc3b07,6,long_chain,divide,False,True,False,wrong tool,success,wrong tool,2,2,2,multiply,multiply,multiply,True,True,True,gained_after_E1_lost_E2
f233bac0-19b3-4c09-b8ae-ed847a9c7c1d,3,fan_in,divide,False,False,False,parse/format error,parse/format error,parse/format error,0,0,0,,,,False,False,False,stable_loss
f23c3b8c-1ca9-42f3-a040-dce72b65aa28,3,fan_in,multiply,False,False,False,wrong tool,wrong tool,wrong tool,4,4,4,add,add,add,True,True,True,stable_loss
f24b645f-c73b-45fd-89fa-8f841be37685,2,linear_dependency,calculate_concentration,False,False,False,too few calls,too few calls,"correct tool, wrong argument keys",1,1,2,calculate_concentration,calculate_concentration,calculate_concentration,True,True,True,stable_loss
f29d7031-a1cc-45f5-8bb1-6be4c4459be3,12,long_chain,multiply,True,False,True,success,executable trajectory ending wrong result,success,8,8,8,multiply,multiply,multiply,True,False,True,lost_E1_regained_E2
f2aede8e-145b-4b28-84d4-9fb63d8564d7,8,long_chain,multiply,False,False,False,wrong tool,wrong tool,wrong tool,2,2,2,subtract,subtract,subtract,True,True,True,stable_loss
f2b677d4-4070-4676-a766-1a40f43bedeb,3,linear_dependency,divide,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,divide,divide,divide,True,True,True,stable_loss
f2db7bd6-bda7-4bb1-8549-73231217662b,2,linear_dependency,calculate_impact_factor,True,True,True,success,success,success,2,2,2,calculate_impact_factor,calculate_impact_factor,calculate_impact_factor,True,True,True,stable_win
f30354ca-bd02-4b0e-8cb7-fd170b0ed758,2,linear_dependency,replace_all_pattern,True,True,True,success,success,success,2,2,2,replace_all_pattern,replace_all_pattern,replace_all_pattern,True,True,True,stable_win
f31d9fa2-3360-4409-8958-433cbcecf0d4,3,linear_dependency,random_floats,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,3,3,3,random_floats,random_floats,random_floats,False,False,False,stable_loss
f334ca41-2c0e-42d1-9ff1-afe48f56e9f8,4,linear_dependency,add,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",5,5,5,multiply,multiply,multiply,True,True,True,stable_loss
f3587799-b9b3-4649-a2a3-fa4406df17c8,2,linear_dependency,add_suffix_to_filename,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,add_suffix_to_filename,add_suffix_to_filename,add_suffix_to_filename,False,False,False,stable_loss
f35d7635-07e6-41a2-992d-612f82be538c,4,fan_in,divide,True,True,True,success,success,success,3,3,3,add,add,add,True,True,True,stable_win
f3704c69-86b9-4389-a475-a36756980a8c,3,linear_dependency,multiply,False,False,False,executable trajectory ending wrong result,wrong tool,wrong tool,2,2,2,multiply,multiply,multiply,False,True,True,stable_loss
f373d250-2c9f-42f5-a12a-cbe17de52be1,11,long_chain,multiply,True,True,True,success,success,success,2,2,2,add,add,add,True,True,True,stable_win
f39b094a-54f6-4915-8ede-44b3515fcceb,4,fan_in,subtract,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
f3bf492e-464a-4b3c-be74-26ece6059721,3,fan_in,sum_of_square_of_even_numbers,False,False,True,"correct keys, wrong argument values","correct keys, wrong argument values",success,2,2,3,sum_of_square_of_even_numbers,sum_of_square_of_even_numbers,sum_of_square_of_even_numbers,True,True,True,gained_after_E2_only
f3fab4ce-10a5-4b8b-ad67-ed044aa33a64,2,linear_dependency,create_identity_matrix,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,create_identity_matrix,create_identity_matrix,create_identity_matrix,False,False,False,stable_loss
f3ff1bb8-0747-4453-afbb-a71cf3fd92d9,7,long_chain,multiply,True,True,True,success,success,success,7,7,7,multiply,multiply,multiply,True,True,True,stable_win
f41b8815-1841-4a68-94c5-fbcaf1642a86,3,fan_in,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
f4551c2c-ab7f-4098-a400-bf6948a51780,2,linear_dependency,generate_names,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,1,1,1,generate_names,generate_names,generate_names,False,False,False,stable_loss
f4975ee4-ece2-46a8-bf54-39632f13bd6b,3,linear_dependency,divide,True,True,True,success,success,success,2,2,2,power,power,power,True,True,True,stable_win
f4d8b4ba-bee6-4c42-8b31-105d711e4a7f,2,linear_dependency,find_smallest,True,True,True,success,success,success,2,2,2,find_smallest,find_smallest,find_smallest,True,True,True,stable_win
f50c13f6-5fd6-45b8-aae9-c29401e79ae4,4,linear_dependency,multiply,True,True,True,success,success,success,3,3,3,divide,divide,divide,True,True,True,stable_win
f50c216d-76ee-4609-8fd7-5e6efeb01927,5,long_chain,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
f5680211-f44c-44ee-8ae7-efd96c6886ff,2,linear_dependency,number_of_gates,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,number_of_gates,number_of_gates,number_of_gates,False,False,False,stable_loss
f5a81c81-73e3-4c94-87dd-44f400c5b843,3,fan_in,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
f5c72bd2-1b60-4d40-92b9-f021425237ce,2,linear_dependency,min_max_scale,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",2,2,2,min_max_scale,min_max_scale,min_max_scale,True,True,True,stable_loss
f5de19a8-0cc9-435a-9845-6edc4ab1a33e,2,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
f5f86953-11aa-47f5-92f5-607f7ba9fe00,3,linear_dependency,multiply,False,True,True,executable trajectory ending wrong result,success,success,3,2,2,divide,divide,divide,False,True,True,gained_E1_kept_E2
